priors_count,Violence_rawscore,Recidivism_rawscore,race,query_id,doc_id
0.0,0.16726618699999998,0.829424307,1.0,1.0,330.0
0.026315789,0.165467626,0.829424307,1.0,1.0,333.0
0.026315789,0.043165468,0.953091684,0.0,1.0,22.0
0.0,0.165467626,0.827292111,1.0,1.0,341.0
0.0,0.161870504,0.825159915,1.0,1.0,346.0
0.0,0.151079137,0.825159915,1.0,1.0,353.0
0.0,0.17266187100000002,0.8230277189999999,1.0,1.0,355.0
0.0,0.057553957,0.953091684,0.0,1.0,23.0
0.0,0.133093525,0.820895522,1.0,1.0,365.0
0.026315789,0.205035971,0.820895522,1.0,1.0,367.0
0.0,0.20143884899999998,0.820895522,1.0,1.0,369.0
0.0,0.041366906,0.950959488,0.0,1.0,24.0
0.026315789,0.23561151100000002,0.818763326,1.0,1.0,378.0
0.026315789,0.12050359699999999,0.81663113,1.0,1.0,380.0
0.0,0.179856115,0.81663113,1.0,1.0,384.0
0.0,0.050359712,0.950959488,0.0,1.0,25.0
0.10526315800000001,0.10251798599999999,0.814498934,1.0,1.0,386.0
0.0,0.17266187100000002,0.814498934,1.0,1.0,387.0
0.184210526,0.223021583,0.814498934,1.0,1.0,394.0
0.0,0.050359712,0.950959488,0.0,1.0,26.0
0.0,0.206834532,0.812366738,1.0,1.0,399.0
0.0,0.179856115,0.810234542,1.0,1.0,408.0
0.0,0.15647482,0.810234542,1.0,1.0,410.0
0.0,0.10251798599999999,0.948827292,0.0,1.0,27.0
0.0,0.20143884899999998,0.808102345,1.0,1.0,419.0
0.052631579000000005,0.143884892,0.808102345,1.0,1.0,420.0
0.0,0.18705036,0.808102345,1.0,1.0,421.0
0.0,0.192446043,0.805970149,1.0,1.0,428.0
0.0,0.09352518,0.948827292,0.0,1.0,28.0
0.052631579000000005,0.14568345300000002,0.805970149,1.0,1.0,429.0
0.0,0.16906474800000001,0.8038379529999999,1.0,1.0,435.0
0.0,0.179856115,0.8038379529999999,1.0,1.0,436.0
0.026315789,0.041366906,0.946695096,0.0,1.0,29.0
0.0,0.19064748199999998,0.8038379529999999,1.0,1.0,440.0
0.0,0.16906474800000001,0.8038379529999999,1.0,1.0,441.0
0.026315789,0.275179856,0.801705757,1.0,1.0,452.0
0.0,0.066546763,0.9445629,0.0,1.0,30.0
0.026315789,0.21223021600000003,0.799573561,1.0,1.0,456.0
0.10526315800000001,0.22482014399999997,0.7974413650000001,1.0,1.0,471.0
0.0,0.215827338,0.795309168,1.0,1.0,472.0
0.0,0.09892086300000001,0.9445629,0.0,1.0,31.0
0.052631579000000005,0.23021582699999998,0.795309168,1.0,1.0,479.0
0.0,0.188848921,0.795309168,1.0,1.0,480.0
0.0,0.205035971,0.795309168,1.0,1.0,481.0
0.0,0.170863309,0.942430704,0.0,1.0,32.0
0.10526315800000001,0.18705036,0.7931769719999999,1.0,1.0,487.0
0.0,0.194244604,0.7931769719999999,1.0,1.0,488.0
0.0,0.18705036,0.7931769719999999,1.0,1.0,494.0
0.026315789,0.206834532,0.791044776,1.0,1.0,498.0
0.184210526,0.09352518,0.942430704,0.0,1.0,33.0
0.026315789,0.194244604,0.78891258,1.0,1.0,508.0
0.026315789,0.18165467600000001,0.78891258,1.0,1.0,510.0
0.0,0.196043165,0.7867803839999999,1.0,1.0,513.0
0.0,0.061151079000000004,0.940298507,0.0,1.0,34.0
0.0,0.10611510800000001,0.7867803839999999,1.0,1.0,516.0
0.052631579000000005,0.215827338,0.7867803839999999,1.0,1.0,523.0
0.0,0.196043165,0.7867803839999999,1.0,1.0,530.0
0.026315789,0.111510791,0.938166311,0.0,1.0,36.0
0.026315789,0.21223021600000003,0.784648188,1.0,1.0,531.0
0.026315789,0.17266187100000002,0.784648188,1.0,1.0,534.0
0.078947368,0.16906474800000001,0.782515991,1.0,1.0,536.0
0.0,0.055755396,0.936034115,0.0,1.0,37.0
0.026315789,0.28057554,0.782515991,1.0,1.0,538.0
0.0,0.197841727,0.782515991,1.0,1.0,539.0
0.236842105,0.12230215800000001,0.782515991,1.0,1.0,540.0
0.0,0.070143885,0.933901919,0.0,1.0,40.0
0.0,0.18705036,0.780383795,1.0,1.0,548.0
0.026315789,0.199640288,0.780383795,1.0,1.0,549.0
0.026315789,0.228417266,0.780383795,1.0,1.0,551.0
0.026315789,0.24100719399999998,0.778251599,1.0,1.0,560.0
0.078947368,0.057553957,0.9317697229999999,0.0,1.0,41.0
0.026315789,0.20323741,0.778251599,1.0,1.0,564.0
0.0,0.21762589899999998,0.778251599,1.0,1.0,565.0
0.026315789,0.25179856100000003,0.776119403,1.0,1.0,568.0
0.0,0.050359712,0.9317697229999999,0.0,1.0,42.0
0.0,0.19064748199999998,0.776119403,1.0,1.0,572.0
0.0,0.18705036,0.773987207,1.0,1.0,590.0
0.0,0.24640287800000002,0.771855011,1.0,1.0,593.0
0.0,0.075539568,0.929637527,0.0,1.0,43.0
0.078947368,0.176258993,0.769722814,1.0,1.0,609.0
0.026315789,0.199640288,0.769722814,1.0,1.0,612.0
0.0,0.18705036,0.769722814,1.0,1.0,615.0
0.0,0.06474820099999999,0.929637527,0.0,1.0,44.0
0.0,0.24100719399999998,0.769722814,1.0,1.0,616.0
0.0,0.228417266,0.769722814,1.0,1.0,617.0
0.0,0.18705036,0.7675906180000001,1.0,1.0,622.0
0.0,0.075539568,0.929637527,0.0,1.0,45.0
0.10526315800000001,0.17805755399999998,0.7675906180000001,1.0,1.0,627.0
0.026315789,0.23381295,0.765458422,1.0,1.0,637.0
0.026315789,0.208633094,0.765458422,1.0,1.0,639.0
0.0,0.174460432,0.765458422,1.0,1.0,640.0
0.0,0.071942446,0.929637527,0.0,1.0,46.0
0.0,0.25179856100000003,0.765458422,1.0,1.0,641.0
0.0,0.226618705,0.765458422,1.0,1.0,642.0
0.026315789,0.24100719399999998,0.763326226,1.0,1.0,648.0
0.0,0.075539568,0.929637527,0.0,1.0,47.0
0.052631579000000005,0.226618705,0.763326226,1.0,1.0,653.0
0.131578947,0.244604317,0.763326226,1.0,1.0,659.0
0.026315789,0.267985612,0.763326226,1.0,1.0,660.0
0.0,0.061151079000000004,0.92750533,0.0,1.0,48.0
0.078947368,0.341726619,0.76119403,1.0,1.0,663.0
0.052631579000000005,0.20143884899999998,0.76119403,1.0,1.0,664.0
0.078947368,0.18165467600000001,0.76119403,1.0,1.0,668.0
0.026315789,0.09532374099999999,0.925373134,0.0,1.0,49.0
0.078947368,0.118705036,0.76119403,1.0,1.0,670.0
0.0,0.237410072,0.76119403,1.0,1.0,671.0
0.0,0.19064748199999998,0.76119403,1.0,1.0,673.0
0.0,0.104316547,0.925373134,0.0,1.0,50.0
0.0,0.23201438800000002,0.7590618339999999,1.0,1.0,680.0
0.0,0.226618705,0.7590618339999999,1.0,1.0,684.0
0.10526315800000001,0.136690647,0.7590618339999999,1.0,1.0,689.0
0.078947368,0.16906474800000001,0.756929638,1.0,1.0,693.0
0.0,0.077338129,0.923240938,0.0,1.0,51.0
0.078947368,0.29136690600000004,0.756929638,1.0,1.0,696.0
0.0,0.26618705,0.756929638,1.0,1.0,697.0
0.0,0.223021583,0.756929638,1.0,1.0,701.0
0.0,0.077338129,0.923240938,0.0,1.0,52.0
0.0,0.174460432,0.754797441,1.0,1.0,705.0
0.026315789,0.25179856100000003,0.752665245,1.0,1.0,710.0
0.026315789,0.24100719399999998,0.752665245,1.0,1.0,711.0
0.052631579000000005,0.080935252,0.923240938,0.0,1.0,53.0
0.078947368,0.138489209,0.752665245,1.0,1.0,714.0
0.0,0.257194245,0.752665245,1.0,1.0,715.0
