priors_count,Violence_rawscore,Recidivism_rawscore,race,query_id,doc_id
0.0,0.075539568,0.906183369,0.0,1.0,89.0
0.0,0.257194245,0.829424307,1.0,1.0,322.0
0.10526315800000001,0.09892086300000001,0.906183369,0.0,1.0,91.0
0.026315789,0.09532374099999999,0.829424307,1.0,1.0,323.0
0.0,0.125899281,0.906183369,0.0,1.0,92.0
0.0,0.125899281,0.904051173,0.0,1.0,93.0
0.0,0.17266187100000002,0.829424307,1.0,1.0,324.0
0.0,0.080935252,0.904051173,0.0,1.0,94.0
0.052631579000000005,0.276978417,0.829424307,1.0,1.0,327.0
0.0,0.08453237400000001,0.904051173,0.0,1.0,95.0
0.0,0.136690647,0.904051173,0.0,1.0,96.0
0.0,0.16726618699999998,0.829424307,1.0,1.0,330.0
0.0,0.088129496,0.904051173,0.0,1.0,98.0
0.026315789,0.165467626,0.829424307,1.0,1.0,333.0
0.0,0.08453237400000001,0.904051173,0.0,1.0,99.0
0.026315789,0.113309353,0.904051173,0.0,1.0,100.0
0.0,0.165467626,0.827292111,1.0,1.0,341.0
0.0,0.104316547,0.904051173,0.0,1.0,101.0
0.0,0.161870504,0.825159915,1.0,1.0,346.0
0.0,0.09532374099999999,0.901918977,0.0,1.0,102.0
0.0,0.151079137,0.825159915,1.0,1.0,353.0
0.052631579000000005,0.09892086300000001,0.901918977,0.0,1.0,104.0
0.0,0.079136691,0.901918977,0.0,1.0,105.0
0.0,0.17266187100000002,0.8230277189999999,1.0,1.0,355.0
0.026315789,0.104316547,0.901918977,0.0,1.0,107.0
0.0,0.133093525,0.820895522,1.0,1.0,365.0
0.026315789,0.053956835,0.901918977,0.0,1.0,108.0
0.0,0.09892086300000001,0.89978678,0.0,1.0,109.0
0.026315789,0.205035971,0.820895522,1.0,1.0,367.0
0.0,0.10611510800000001,0.89978678,0.0,1.0,110.0
0.0,0.20143884899999998,0.820895522,1.0,1.0,369.0
0.026315789,0.089928058,0.89978678,0.0,1.0,111.0
0.0,0.134892086,0.89978678,0.0,1.0,112.0
0.026315789,0.23561151100000002,0.818763326,1.0,1.0,378.0
0.0,0.089928058,0.89978678,0.0,1.0,113.0
0.026315789,0.12050359699999999,0.81663113,1.0,1.0,380.0
0.026315789,0.097122302,0.897654584,0.0,1.0,115.0
0.0,0.179856115,0.81663113,1.0,1.0,384.0
0.0,0.09352518,0.897654584,0.0,1.0,116.0
0.0,0.14028777,0.897654584,0.0,1.0,118.0
0.10526315800000001,0.10251798599999999,0.814498934,1.0,1.0,386.0
0.0,0.09352518,0.897654584,0.0,1.0,119.0
0.0,0.17266187100000002,0.814498934,1.0,1.0,387.0
0.026315789,0.071942446,0.8955223880000001,0.0,1.0,120.0
0.0,0.082733813,0.8955223880000001,0.0,1.0,121.0
0.184210526,0.223021583,0.814498934,1.0,1.0,394.0
0.026315789,0.100719424,0.8955223880000001,0.0,1.0,122.0
0.0,0.206834532,0.812366738,1.0,1.0,399.0
0.026315789,0.104316547,0.8955223880000001,0.0,1.0,123.0
0.0,0.179856115,0.810234542,1.0,1.0,408.0
0.0,0.104316547,0.8955223880000001,0.0,1.0,124.0
0.0,0.104316547,0.893390192,0.0,1.0,125.0
0.0,0.15647482,0.810234542,1.0,1.0,410.0
0.026315789,0.089928058,0.893390192,0.0,1.0,126.0
0.0,0.20143884899999998,0.808102345,1.0,1.0,419.0
0.0,0.09532374099999999,0.893390192,0.0,1.0,127.0
0.0,0.09532374099999999,0.893390192,0.0,1.0,128.0
0.052631579000000005,0.143884892,0.808102345,1.0,1.0,420.0
0.078947368,0.028776977999999998,0.893390192,0.0,1.0,129.0
0.0,0.18705036,0.808102345,1.0,1.0,421.0
0.0,0.09892086300000001,0.893390192,0.0,1.0,130.0
0.026315789,0.10611510800000001,0.891257996,0.0,1.0,131.0
0.0,0.192446043,0.805970149,1.0,1.0,428.0
0.0,0.041366906,0.891257996,0.0,1.0,132.0
0.052631579000000005,0.14568345300000002,0.805970149,1.0,1.0,429.0
0.0,0.035971223,0.891257996,0.0,1.0,135.0
0.0,0.16906474800000001,0.8038379529999999,1.0,1.0,435.0
0.078947368,0.066546763,0.891257996,0.0,1.0,136.0
